tmdb_id,title,original_title,original_language,release_year,release_date,runtime,status,genres,keywords,director,top_cast,tmdb_overview,tmdb_tagline,tmdb_vote_average,tmdb_vote_count,tmdb_popularity,budget,revenue,production_companies,production_countries,spoken_languages,homepage
141,Donnie Darko,Donnie Darko,en,2001.0,2001-01-18,113.0,Released,"Fantasy, Drama, Mystery","parents kids relationship, airplane, time travel, school presentation, school performance, suburbia, vision, morality, teenager",Richard Kelly,"Jake Gyllenhaal, Jena Malone, Patrick Swayze, Maggie Gyllenhaal, Drew Barrymore","After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",You can never go too far,7.7,3452,61.210016,6000000.0,1270522.0,"Pandora Cinema, Flower Films, Adam Fields Productions",United States of America,English,
66607,Saving Private Perez,Salvando al Soldado Perez,en,2011.0,2011-03-18,105.0,Released,"Action, Comedy, Foreign",,Beto Gómez,"Joaquín Cosio, Gerardo Taracena, Jaime Camil, Miguel Rodarte, Jesús Ochoa","La vida ha llevado a Julián Pérez por caminos equivocados, pero el destino le presentará a este hombre la oportunidad de encontrar su redención cuando es enviado a la misión más peligrosa y noble de toda su vida, una misión ordenada por la única autoridad que todavía respeta, su madre, Doña Elvira. Julián debe viajar hasta el otro extremo del mundo, a un lugar llamado Irak, a traer de vuelta vivo, a su hermano menor el soldado de infantería Juan Pérez. Con la promesa hecha, Julián Pérez regresa a su natal Sinaloa donde reclutará a un comando de elite, destinado a cumplir una misión suicida: viajar a Irak y salvar al soldado Pérez.",,6.1,18,0.177356,,,,,,http://www.privateperez.com/
17139,Character,Karakter,nl,1997.0,1997-04-17,122.0,Released,"Drama, Foreign, History",law and ethics,Mike van Diem,"Jan Decleir, Fedja van Huêt, Betty Schuurman, Tamar van den Dop","J.W. Katadreuffe is the son of Joba Katadreuffe and A.B. Drevenhaven. Though fully neglected by Joba, Dreverhaven ensures the succesfull career of his son. Mostly unseen, though he sues his son a few times. The son Katadreuffe succeeds, but at great costs.",,7.7,25,0.011697,4500000.0,,"First Floor Features, Almerica Films","Netherlands, Belgium","Nederlands, English, Français, Deutsch",
12079,Spun,Spun,en,2002.0,2002-06-01,101.0,Released,"Comedy, Crime, Drama","independent film, speed freak, junky cop, boy toy, porn magazine, dope selling, crank, handcuffed to a bed, cctv, veterinary clinic, needlepoint, needle, older woman younger woman relationship, telephone sex",Jonas Åkerlund,"Jason Schwartzman, Mickey Rourke, Brittany Murphy, John Leguizamo, Chloe Hunter","Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.",The ultimate speed freak's tale.,6.6,132,6.249262,2000000.0,,"Muse Productions, Brink Films, Silver Nitrate",United States of America,English,
39800,Life During Wartime,Life During Wartime,en,2009.0,2009-10-10,97.0,Released,"Comedy, Drama","dark comedy, independent film",Todd Solondz,"Ally Sheedy, Paul Reubens, Shirley Henderson, Allison Janney, Michael Kenneth Williams","Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war-torn world riddled with comedy and pathos. Follows Solondz's film Happiness (1998).",,6.3,30,3.108881,4500000.0,744816.0,Werc Werk Works,United States of America,English,http://www.ifcfilms.com/films/life-during-wartime-2
4550,Sympathy for Lady Vengeance,친절한 금자씨,ko,2005.0,2005-07-29,115.0,Released,"Drama, Thriller",independent film,Park Chan-wook,"Choi Min-sik, Lee Young-ae, Kwon Yea-young, Go Soo-hee, Kim Bu-seon","After a 13-year imprisonment for the kidnap and murder of a 6 year old boy, beautiful Lee Guem-ja starts seeking revenge on the man that was really responsible for the boy's death. With the help of fellow inmates and reunited with her daughter, she gets closer and closer to her goal. But will her actions lead to the relief she seeks?",All she wanted was a peaceful life... they didn't give it.,7.4,356,17.074843,,23803308.0,"CJ Capital Investment, Korea Capital Investment, Moho Films",South Korea,"English, 日本語, 한국어/조선말",http://www.lady-vengeance.de/
62116,Mozart's Sister,"Nannerl, la soeur de Mozart",fr,2010.0,2010-06-09,120.0,Released,Drama,"royal court, overbearing father, harpsichord, 18th century",René Féret,"Marie Féret, Marc Barbé, Delphine Chuillot, David Moreau","A re-imagined account of the early life of Maria Anna 'Nannerl' Mozart, five years older than Wolfgang and a musical prodigy in her own right.",,6.2,13,0.774442,,,Les Films Alyne,France,Français,
9991,Mean Machine,Mean Machine,en,2001.0,2001-12-26,99.0,Released,"Comedy, Drama","prison, sport, amateur soccer, soccer coach",Barry Skolnick,"Vinnie Jones, David Kelly, David Hemmings, Ralph Brown, Vas Blackwood","Disgraced ex-England captain (Danny 'Mean Machine' Meehan) is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything and change the lives of the prisoners. These prisoners have the chance to put one over the evil guards. The prisoners are lead by Danny and the whole of the prison, guards aside, are behind them.","It's Not Just About Football, It's About Pride Inside!",6.0,157,8.816995,,,SKA Films,"United Kingdom, United States of America","English, Italiano",
13807,Exiled,放‧逐,cn,2006.0,2006-09-06,110.0,Released,"Action, Crime, Thriller",,Johnnie To,"Anthony Wong, Francis Ng, Simon Yam, Nick Cheung, Richie Ren","A friendship is formed between an ex-gangster, and two groups of hitmen - those who want to protect him and those who were sent to kill him.",,7.0,46,8.48639,4500000.0,,"Media Asia Films, Milky Way Image Company",Hong Kong,广州话 / 廣州話,
68818,Blackthorn,Blackthorn,en,2011.0,2011-08-31,98.0,Released,"Adventure, Action, Western","robbery, miner, treachery, sundance kid, native peoples, butch cassidy",Mateo Gil,"Sam Shepard, Magaly Solier, Eduardo Noriega, Stephen Rea, Daniel Aguirre","In Bolivia, Butch Cassidy (now calling himself James Blackthorne) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.",No destiny,6.6,73,5.223096,,623528.0,"Quickfire Films, Televisión Española (TVE), Arcadia Motion Pictures","Bolivia, France, Spain, United Kingdom","Español, English",http://www.blackthornmovie.com/
12093,Lilya 4-ever,Lilja 4-Ever,sv,2002.0,2002-08-23,109.0,Released,"Crime, Drama","suicide, sex, sweden, underground, nightclub, nudity, escape, poverty, prostitution, violence, disturbing",Lukas Moodysson,"Oksana Akinshina, Artyom Bogucharsky, Lyubov Agapova, Liliya Shinkaryova, Elina Benenson","Lilya lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilya hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilya arrives her life quickly enters a downward spiral.",,7.7,139,7.759215,,,"Det Danske Filminstitut, Memfis Film, Film i Väst","Denmark, Sweden","Pусский, svenska, English",
36419,After.Life,After.Life,en,2010.0,2010-04-09,104.0,Released,"Drama, Horror, Mystery, Thriller","wheelchair, nightmare, funeral, injection, crying, casket, shovel, lily, argument, crucifix, woman director",Agnieszka Wojtowicz-Vosloo,"Liam Neeson, Justin Long, Christina Ricci, Josh Charles, Chandler Canterbury","A young woman caught between life and death... and a funeral director who appears to have the gift of transitioning the dead, but might just be intent on burying her alive.",Life is the symptom. Death is the cure.,5.4,251,14.570359,4500000.0,3606395.0,"Plum Pictures, Harbor Light Entertainment, Lleju Productions",United States of America,English,http://www.afterlifethefilm.com/
281730,Fugly,Fugly,en,2014.0,2014-06-13,134.0,Released,"Comedy, Drama, Thriller",,Kabir Sadanand,"Jimmy Shergill, Mohit Marwah, Kiara Advani, Vijendar Singh, Arfi Lamba","It is a story of 4 friends - Dev, Gaurav, Aditya &amp; Devi. The cast is young &amp; fresh. They are at the cusp of their lives - The college has just about finished, but career path is yet to be set. These are the last few days of true freedom that we have all gone through, and still cherish. These friends are conscientious, they will have fun but would never cross the boundaries - They all have dreams and expectations from life, but as they say - man proposes, god disposes. Their fun filled and care free life comes to an abrupt halt, when they are faced with an extremely corrupt and seemingly fearless Police Officer. This puts a series of events in motion which will test their friendship and characters - their life becomes 'Fugly'.",,5.3,2,0.371337,,,,India,"हिन्दी, English",
510,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,en,1975.0,1975-11-18,133.0,Released,Drama,"individual, rebel, self-destruction, wheelchair, lunatic asylum, dying and death, rage and hate, freedom, insanity, basic rights and human rights, psychiatrist",Miloš Forman,"Jack Nicholson, Louise Fletcher, Danny DeVito, William Redfield, Scatman Crothers","While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.","If he's crazy, what does that make you?",8.2,2919,127.525581,3000000.0,108981275.0,"United Artists, Fantasy Films, Warner Bros.",United States of America,English,
362105,R.L. Stine's Monsterville: The Cabinet of Souls,R.L. Stine's Monsterville: The Cabinet of Souls,en,2015.0,2015-09-29,85.0,Released,"Comedy, Horror",,Peter DeLuise,"Dove Cameron, Katherine McNamara, Ryan McCartan, Laine MacNeil, Briana Buckmaster",Teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town.,,6.9,35,3.898737,4400000.0,,EveryWhere Studios,United States of America,English,
10970,Silent Movie,Silent Movie,en,1976.0,1976-06-17,86.0,Released,Comedy,"screenplay, stuntman, slapstick, mime, hollywood, silent film",Mel Brooks,"Mel Brooks, Marty Feldman, Dom DeLuise, Sid Caesar, Harold Gould","Aspiring filmmakers Mel Funn, Marty Eggs and Dom Bell go to a financially troubled studio with an idea for a silent movie. In an effort to make the movie more marketable, they attempt to recruit a number of big name stars to appear, while the studio's creditors attempt to thwart them. The film contains only one word of dialogue, spoken by an unlikely source.",,6.7,78,7.315935,,,Crossbow Productions,United States of America,Français,
375290,Airlift,Airlift,hi,2016.0,2016-01-22,126.0,Released,"Thriller, Action, Drama, History","evacuation, war, based on true story, iraq war",Raja Menon,"Akshay Kumar, Nimrat Kaur, Feryna Wazheir, Lena, Purab Kohli","When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.","170,000 Refugees, 488 Flights, 59 Days, 1 Man",7.3,57,2.551559,4500000.0,32000000.0,"T-Series, Hari Om Entertainment Co., Cape Of Good Films",India,"العربية, हिन्दी, ",
17663,Anne of Green Gables,Anne of Green Gables,en,1985.0,1985-12-01,199.0,Released,"Drama, Family","based on novel, brother sister relationship, canada, village, love, school, miniseries, best friend, orphan, historical, kids, redhead girl",Kevin Sullivan,"Megan Follows, Colleen Dewhurst, Richard Farnsworth, Patricia Hamilton, Marilyn Lightstone","At the turn of the century on Prince Edward Island, Matthew Cuthbert and his sister Marilla decide to take on an orphan boy as help for their farm. But they get an unexpected jolt when they're mistakenly sent a girl instead: Anne Shirley. Anne's a dreamer with an unusual point of view, far removed from Marilla's pragmatic ways, and it's only on trial that Marilla agrees to keep Anne.",,8.2,68,8.772574,,,Sullivan Entertainment,United States of America,English,http://www.anneofgreengables.com/
270938,Falcon Rising,Falcon Rising,en,2014.0,2014-09-05,103.0,Released,"Adventure, Action","yakuza, marine, fighting",Ernie Barbarash,"Michael Jai White, Neal McDonough, Lateef Crowder, Laila Ali, Hazuki Kato","Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",,5.5,71,6.988357,,,Strohberry Films,United States of America,English,
